Interval,Latitude,Longitude,Arctic cod (No. m^-2),Saffron cod (No. m^-2),Pollock (No. m^-2),Pacific herring (No. m^-2),Capelin (No. m^-2),Pacific cod (No. m^-2)
20190919194022,68.7507374,-167.2664579,0.0,0.0,0.04327562808914602,0.0,0.005595986390840181,0.0
20190919194401,68.7506025,-167.28952569999996,0.0,0.0,0.016128156217765626,0.0,0.0020855374419540603,0.0
20190919194738,68.750516,-167.3125505,0.0,0.0,0.02002148897015716,0.0,0.002588985642695801,0.0
20190919195113,68.750298,-167.3354861,0.0,0.0,0.13052398843240984,0.0,0.016878101952458497,0.0
20190919195449,68.75017530000001,-167.35866030000003,0.0,0.0,0.03763165830826653,0.0,0.004866162712278711,0.0
20190919195820,68.7500902,-167.3817427,0.0,0.0,0.06181839071270524,0.0,0.007993757419743956,0.0
20190919200142,68.7500375,-167.4046656,0.0,0.0,0.057628036327152715,0.0,0.007451901249204176,0.0
20190919200504,68.75000340000001,-167.42763390000005,0.0,0.0,0.028932929528529806,0.0,0.0037413270942039485,0.0
20190919200824,68.7499783,-167.45068,0.0,0.0,0.040579940902861975,0.0,0.0052474061512295675,0.0
20190919201144,68.7500328,-167.4737486,0.0,0.0,0.10155800080760166,0.0,0.013132500104424905,0.0
20190919201501,68.7501522,-167.49674030000003,0.0,0.0,0.08443318660652004,0.0,0.010918084474996153,0.0
20190919201817,68.75029599999999,-167.519787,0.0,0.0,0.04198141026357286,0.0,0.005428630637532974,0.0
20190919202135,68.7503981,-167.542745,0.0,0.0,0.11442857806738779,0.0,0.01479679888800025,0.0
20190919202449,68.75059350000001,-167.565754,0.0,0.0,0.06631964239435567,0.0,0.008575815826861365,0.0
20190919202805,68.750826,-167.5887362,0.0,0.0,0.06922498465973043,0.0,0.008951506637020162,0.0
20190919203121,68.7510517,-167.6116817,0.0,0.0,0.060921000143377854,0.0,0.007877715535780271,0.0
20190919203436,68.7511667,-167.6346639,0.0,0.0,0.01431661527214715,0.0,0.001851286457606044,0.0
20190919203751,68.75131490000001,-167.6575554,0.0,0.0,0.1409258809025048,0.0,0.01822317425463132,0.0
20190919204105,68.7525115,-167.6787323,0.0,0.0,0.05183175745189322,0.0,0.00670238242911446,0.0
20190919214300,68.75038719999999,-167.69716830000004,0.0,0.0,0.13627334724313267,0.0,0.017621553522829236,0.0
20190919214806,68.750404,-167.720016,0.0,0.0,0.13659128645224541,0.0,0.017662666351558495,0.0
20190919215146,68.7502844,-167.74295800000004,0.0,0.0,0.03320882356971569,0.0,0.004294244427116969,0.0
20190919215527,68.7502587,-167.7659958,0.0,0.0,0.029987681237381596,0.0,0.0038777174013888147,0.0
20190919215908,68.7501267,-167.789085,0.0,0.0,0.054778508957662536,0.0,0.007083427882462384,0.0
20190919220235,68.75001490000001,-167.8121679,0.0,0.0,0.03372191907705857,0.0,0.004360592984098825,0.0
20190919220602,68.7498583,-167.8351827,0.0,0.0,0.1447969279596263,0.0,0.018723740684432562,0.0
20190919220928,68.74973670000001,-167.8581117,0.0,0.0,0.01401994970617904,0.0,0.0018129245309709864,0.0
20190919221253,68.7498655,-167.88100980000004,0.0,0.0,0.0463667812596087,0.0,0.005995704473228756,0.0
20190919221616,68.75011409999999,-167.9040206,0.0,0.0,0.03043078763723404,0.0,0.0039350156427403185,0.0
20190919221937,68.75026059999999,-167.9269738,0.0,0.0,0.020568588890688223,0.0,0.002659731322067265,0.0
20190919222258,68.75056550000001,-167.9498689,0.0,0.0,0.010727481645015333,0.0,0.0013871743506478885,0.0
20190919222619,68.75066170000001,-167.97283169999997,0.0,0.0,0.019149117596343836,0.0,0.0024761789995285874,0.0
20190919222940,68.75067270000001,-167.995779,0.0,0.0,0.008280117061131482,0.0,0.0010707047923865275,0.0
20190919223303,68.7505483,-168.01866,0.0,0.0,0.010684074320011215,0.0,0.0013815613344840408,0.0
20190919223625,68.7503767,-168.041625,0.0,0.0,0.024829775988924736,0.0,0.0032107468951191923,0.0
20190919223947,68.75031609999999,-168.06465569999997,0.0,0.0,0.004119722987627642,0.0,0.0005327228001238985,0.0
20190919224305,68.7500603,-168.0875892,0.0,0.0,0.013676895217157363,0.0,0.0004884605434698464,0.0
20190919224624,68.7498256,-168.1105876,0.0,0.0,0.02366239443045147,0.0,0.000845085515371987,0.0
20190919224942,68.74982829999999,-168.1336292,0.0,0.0,0.009369816807863885,0.0,0.00033463631456640485,0.0
20190919225300,68.7499422,-168.15665330000004,0.0,0.0,0.396362607883055,0.0,0.01415580742439526,0.0
20190919225617,68.75016,-168.179575,0.0,0.0,0.011467063790722366,0.0,0.00040953799252608825,0.0
20190919225932,68.7503983,-168.2026017,0.0,0.0,0.04126206758753283,0.0,0.0014736452709832985,0.0
20190919230250,68.7505267,-168.22556,0.0,0.0,0.03737819275248072,0.0,0.0013349354554440065,0.0
20190919230606,68.75072440000001,-168.2484813,0.0,0.0,0.015254146501742612,0.0,0.0005447909464906306,0.0
20190919230923,68.75093740000001,-168.2715356,0.0,0.0,0.06637238103526331,0.0,0.0023704421798323803,0.0
20190919231240,68.7510623,-168.29446430000004,0.0,0.0,0.04016404483034672,0.0,0.001434430172513409,0.0
20190919231556,68.7511764,-168.3174874,0.0,0.0,0.023901311372929536,0.0,0.0008536182633180113,0.0
20190919231912,68.7512835,-168.34041100000005,0.0,0.0,0.02293698652276989,0.0,0.0008191780900992412,0.0
20190919232229,68.7513699,-168.3632907,0.0,0.0,0.09201792070674163,0.0,0.003286354310953176,0.0
20190919232547,68.7513333,-168.3863017,0.0,0.0,0.017568120317754312,0.0,0.0006274328684913601,0.0
20190919232907,68.751285,-168.40919330000003,0.0,0.0,0.021557406500513188,0.0,0.0007699073750173387,0.0
20190919233228,68.75131209999999,-168.43218159999995,0.0,0.0,0.010311055100991421,0.0,0.0003682519678924775,0.0
20190919233547,68.7513117,-168.4551367,0.0,0.0,0.012752203349884281,0.0,0.00045543583392406903,0.0
20190919233907,68.75086329999999,-168.4778933,0.0,0.0,0.014448765464381744,0.0,0.0005160273380133089,0.0
20190919234228,68.75032409999999,-168.4990742,0.0,0.0,0.03630032492595763,0.0,0.0012964401759264401,0.0
20190919234603,999.0,999.0,0.0,0.0,0.0004382175590303662,0.0,1.565062710822781e-05,0.0
20190920173115,68.0001302,-168.4957611,0.0,0.0,0.00886039292027097,0.0,4.927155492491831e-05,0.0
20190920173510,68.00034670000001,-168.47325669999995,0.0,0.0,0.036940134314605126,0.0,0.00020541954213467548,0.0
20190920173839,68.0007405,-168.4509724,0.0,0.0,0.0367487815921828,0.0,0.00020435545318756444,0.0
20190920174204,68.00089100000001,-168.42872240000003,0.0,0.0,0.09963404772404645,0.0,0.0005540526812979285,0.0
20190920174530,68.0010488,-168.4064993,0.0,0.0,0.0650896027474984,0.0,0.00036195527282727435,0.0
20190920174854,68.00117990000001,-168.38428430000005,0.0,0.0,0.03544291241378212,0.0,0.00019709367534931883,0.0
20190920175220,68.001195,-168.3618824,0.0,0.0,0.031008174221640147,0.0,0.00017243264187392123,0.0
20190920175546,68.00132370000001,-168.3395159,0.0,0.0,0.04806335443170485,0.0,0.0002672744007027397,0.0
20190920175913,68.00138620000001,-168.3172773,0.0,0.0,0.057256764125849124,0.0,0.0003183978209359562,0.0
20190920180242,68.00158,-168.29502309999995,0.0,0.0,0.02379477980368385,0.0,0.0001323198429881711,0.0
20190920180612,68.00185390000001,-168.2727199,0.0,0.0,0.05652982779537874,0.0,0.00031435541743800993,0.0
20190920180941,68.0020267,-168.25041409999997,0.0,0.0,0.07616123147039366,0.0,0.0004235232379990839,0.0
20190920181311,68.0021583,-168.22815830000005,0.0,0.0,0.11778531155004118,0.0,0.0006549896262620061,0.0
20190920181640,68.0021017,-168.2059483,0.0,0.0,0.09144024699003388,0.0,0.0005084879635086173,0.0
20190920182008,68.00180999999999,-168.18370280000005,0.0,0.0,0.11835141470337844,0.0,0.0006581376562492526,0.0
20190920182341,68.00167890000002,-168.16145369999995,0.0,0.0,0.07056735276898327,0.0,0.0003924163667626266,0.0
20190920182713,68.0017062,-168.139245,0.0,0.0,0.07272183647379954,0.0,0.0004043971855761619,0.0
20190920183046,68.001553,-168.11699309999997,0.0,0.0,0.036462192157143095,0.0,0.00020276176459851642,0.0
20190920183418,68.0013068,-168.0946584,0.0,0.0,0.06879416785701424,0.0,0.00038255590362408986,0.0
20190920183749,68.0009483,-168.0723819,0.0,0.0,0.05321232998111122,0.0,0.0002959072202483597,0.0
20190920184118,68.00063829999999,-168.05008669999995,0.0,0.0,0.06640605030684008,0.0,0.0003692758757407485,0.0
20190920184445,68.00022440000001,-168.0277704,0.0,0.0,0.04758777866743434,0.0,0.00026462978238816625,0.0
20190920184811,68.00008199999999,-168.00554330000003,0.0,0.0,0.08397028214214693,0.0,0.0004669484080280381,0.0
20190920185132,67.99997909999999,-167.98337030000005,0.0,0.0,0.06346390178408026,0.0,0.00035291494978167905,0.0
20190920185453,68.0002867,-167.9612776,0.0,0.0,0.11925176028356342,0.0,0.0006631443672502845,0.0
20190920185817,68.00055359999999,-167.9391314,0.0,0.0,0.06288830289138052,0.0,0.0003497141151561705,0.0
20190920190151,68.00053179999999,-167.916939,0.0,0.0,0.02300807360958017,0.0,0.00012794506663201067,0.0
20190920190526,68.00027370000001,-167.8946576,0.0,0.0,0.05345637126398949,0.0,0.00029726430379786435,0.0
20190920190901,67.999496,-167.89416210000005,0.0,0.0,0.010254421977192807,0.0,5.702357900139392e-05,0.0
20190920204339,68.00072940000001,-167.8848633,0.0,0.0,0.0009525782916230727,0.0,5.297170682872465e-06,0.0
20190920204707,68.00137,-167.8627506,0.0,0.0,0.04421442816355603,0.0,0.00024587099526329894,0.0
20190920205039,68.0017733,-167.8404381,0.0,0.0,0.026379737024842455,0.0,0.0001466944720645359,0.0
20190920205410,68.00188829999999,-167.81811499999995,0.0,0.0,0.042569857504680335,0.0,0.00023672574016301914,0.0
20190920205741,68.0016167,-167.79575469999997,0.0,0.0,0.052436498246481084,0.0,0.0002915929154235541,0.0
20190920210110,68.00153829999999,-167.7735505,0.0,0.0,0.048427768930737365,0.0,0.0002693008648976793,0.0
20190920210440,68.0015488,-167.751201,0.0,0.0,0.04614319169777137,0.0,0.00025659661197925654,0.0
20190920210811,68.00142170000001,-167.72890669999995,0.0,0.0,0.054174954829754915,0.0,0.0003012602585984505,0.0
20190920211142,68.0012115,-167.7066106,0.0,0.0,0.046929173896185096,0.0,0.0002609673622843263,0.0
20190920211511,68.0010933,-167.6843146,0.0,0.0,0.024398446935350426,0.0,0.00013567676163734322,0.0
20190920211839,68.0011086,-167.66204430000005,0.0,0.0,0.03348405389962061,0.0,0.0001862007041524981,0.0
20190920212202,68.00121329999999,-167.6399117,0.0,0.0,0.049989886763290386,0.0,0.00027798760997499054,0.0
20190920212525,68.0013584,-167.6176773,0.0,0.0,0.030289140393168573,0.0,0.00016843418321722123,0.0
20190920212852,68.00151240000001,-167.595404,0.0,0.0,0.02349740082222824,0.0,0.00013066615505924071,0.0
20190920213220,68.00153829999999,-167.57308759999995,0.0,0.0,0.022144578067490598,0.0,0.00012314327415941962,0.0
20190920213548,68.00153829999999,-167.5507064,0.0,0.0,0.02558751483295298,0.0,0.00014228902192342527,0.0
20190920213918,68.001485,-167.5284269,0.0,0.0,0.04152726130245048,0.0,0.00023092799095417827,0.0
20190920214247,68.00169240000001,-167.50615359999995,0.0,0.0,0.0242290151925165,0.0,0.00013473457256095214,0.0
20190920214616,68.0017676,-167.48383669999996,0.0,0.0,0.06807190174541816,0.0,0.0003785394706387701,0.0
20190920214947,68.0017219,-167.46151719999997,0.0,0.0,0.024335176140466486,0.0,0.0,0.0014748591600283187
20190920215318,68.0017417,-167.4393267,0.0,0.0,0.02299494046719342,0.0,0.0,0.0013936327555885788
20190920215652,68.0017182,-167.4170132,0.0,0.0,0.017714541927486394,0.0,0.0,0.0010736086016647083
20190920220025,68.0016833,-167.39479330000003,0.0,0.0,0.08080281736980009,0.0,0.0,0.004897140446654557
20190920220358,68.0016787,-167.372508,0.0,0.0,0.027414403995125302,0.0,0.0,0.0016614790300078313
20190920220731,68.0017733,-167.3502355,0.0,0.0,0.016704865846542467,0.0,0.0,0.0010124161119115288
20190920221105,68.0018228,-167.32800749999996,0.0,0.0,0.0265720758189072,0.0,0.0,0.0016104288375114288
20190920221438,68.001935,-167.30581930000002,0.0,0.0,0.026931817697219234,0.0,0.0,0.0016322313755892197
20190920221814,68.0022067,-167.28366169999995,0.0,0.0,0.020401447133607534,0.0,0.0,0.001236451341431195
20190920222150,68.0024183,-167.2613875,0.0,0.0,0.029909890938850194,0.0,0.0,0.0018127206629583743
20190920222527,68.0024097,-167.2391256,0.0,0.0,0.018664814776155517,0.0,0.0,0.0011312008955248018
20190920222904,68.0009583,-167.2173167,0.0,0.0,0.019693487670070137,0.0,0.0,0.0011935447072771936
20190920223244,68.00308170000001,-167.2090767,0.0,0.0,0.0009249488825035587,0.0,0.0,5.605750803050916e-05
20190921014940,68.0027181,-167.20503269999998,0.0,0.0,0.00765895290644583,0.0,0.0,0.00046417896402697575
20190921015409,68.0026508,-167.1827572,0.0,0.0,0.03436274589869477,0.0,0.0,0.0020825906605301432
20190921015808,68.0025612,-167.1605676,0.0,0.0,0.021560446946790813,0.0,0.0,0.0013066937543504422
20190921020206,68.00236,-167.1384433,0.0,0.0,0.03684874748637762,0.0,0.0,0.0022332574234154804
20190921020606,68.0026405,-167.1160905,0.0,0.0,0.014587748343844827,0.0,0.0,0.0008841059602325051
20190921021003,68.0026583,-167.0939286,0.0,0.0,0.019636401272102835,0.0,0.0,0.0011900849255822904
20190921021356,68.0024217,-167.07181,0.0,0.0,0.016341317850122668,0.0,0.0,0.0009903829000081723
20190921021752,68.0022255,-167.0495883,0.0,0.0,0.016547333396891108,0.0,0.0,0.0010028686907201045
20190921022150,68.0020233,-167.0274445,0.0,0.0,0.01369477069993956,0.0,0.0,0.0008299861030260905
20190921022550,68.00195190000001,-167.0050987,0.0,0.0,0.017982194632229023,0.0,0.0,0.0010898299777098018
20190921022948,68.0070378,-166.9968455,0.0,0.0,0.0022158048176894106,0.0,0.0,0.000134291201072063
20190921060956,68.001681,-166.999209,0.0,0.0,5.7765787746156744e-05,0.0,0.0,3.5009568330959125e-06
20190921061542,68.00161,-166.9769224,0.0,0.0,0.01269348604236906,0.0,0.0,0.0007693021843861883
20190921062125,68.001699,-166.9545983,0.0,0.0,0.012391060863647411,0.0,0.0,0.0007509733856754389
20190921062710,68.002368,-166.93232340000003,0.0,0.0,0.017373469833854266,0.0,0.0,0.0010529375656890805
20190921063302,68.0026892,-166.9100549,0.0,0.0,0.006327936974708693,0.0,0.0,0.00038351133180036226
20190921063900,68.00256170000002,-166.88761,0.0,0.0,0.018148506179637442,0.0,0.0,0.0010999094654338547
20190921064456,68.0023427,-166.86539150000004,0.0,0.0,0.009919862296460689,0.0,0.0,0.0006012037755436653
20190921065044,68.0023583,-166.84297180000004,0.0,0.0,0.014352383926263059,0.0,0.0,0.0008698414500769758
20190921065631,68.00239559999999,-166.8206418,0.0,0.0,0.017340509833634197,0.0,0.0,0.0010509399899157439
20190921070219,68.0023812,-166.79830280000004,0.0,0.0,0.016045000270370355,0.0,0.0,0.0009724242588108736
20190921070809,68.002195,-166.7761144,0.0,0.0,0.01856333006414043,0.0,0.0,0.001125050306917841
20190921071406,68.002146,-166.75389819999995,0.0,0.0,0.013719339276785054,0.0,0.0,0.0008314751076842002
20190921072010,68.0021687,-166.73168280000004,0.0,0.0,0.023274450634700378,0.0,0.0,0.0014105727657385658
20190921072625,68.0014967,-166.709421,0.0,0.0,0.04863678965813618,0.0,0.0,0.0029476842217054443
20190921073233,68.0014667,-166.6869917,0.0,0.0,0.02342095393976309,0.0,0.0,0.001419451753926075
20190921073827,68.0014633,-166.664595,0.0,0.0,0.019062656219173846,0.0,0.0,0.0011553124981318864
20190921074420,68.00156340000001,-166.6422223,0.0,0.0,0.029695965299090098,0.0,0.0,0.0017997554726739407
20190921075012,68.00173670000001,-166.6199235,0.0,0.0,0.018962207864476836,0.0,0.0,0.0011492247190600553
20190921075610,68.00157970000001,-166.5976122,0.0,0.0,0.017297767388260256,0.0,0.0,0.001048349538681727
20190921080209,68.0014067,-166.5753143,0.0,0.0,0.015441219280119212,0.0,0.0,0.0009358314715224683
20190921080804,68.0011238,-166.5530364,0.0,0.0,0.022801064886519742,0.0,0.0,0.0013818827203955562
20190921081359,68.0007656,-166.5306079,0.0,0.0,0.019308176938203622,0.0,0.0,0.0011701925417097387
20190921081958,68.0005517,-166.50834809999995,0.0,0.0,0.013914978200210412,0.0,0.0,0.0008433320121340131
20190921082549,68.0003375,-166.48607880000003,0.0,0.0,0.01628043915214875,0.0,0.0,0.000986693281948591
20190921083135,68.00014770000001,-166.4637481,0.0,0.0,0.018340766578306304,0.0,0.0,0.001111561610806046
20190921083722,68.00038609999999,-166.44165800000005,0.0,0.0,0.0268323181851967,0.0,0.0,0.0016262011021328003
20190921084325,68.0007243,-166.41936230000005,0.0,0.0,0.032737582596171766,0.0,0.0,0.0019840959149177648
20190921084937,68.0012173,-166.3969623,0.0,0.0062327640311327665,0.0025423116442773674,0.00041005026520531183,0.0,0.0
20190921085537,68.0014538,-166.37472350000004,0.0,0.0072285306608607346,0.0029484796116674783,0.0004755612276886,0.0,0.0
20190921090134,68.0014319,-166.35228569999995,0.0,0.00937740767568336,0.0038249952361333454,0.0006169347155053414,0.0,0.0
20190921090732,68.0011689,-166.3302119,0.0,0.0067656337963540375,0.0027596664169345256,0.0004451074866023947,0.0,0.0
20190921091327,68.0009553,-166.3079491,0.0,0.003935071040623702,0.0016050947665690936,0.00025888625267281534,0.0,0.0
20190921091927,68.00068,-166.2856138,0.0,0.003815979852740528,0.0015565180978285805,0.00025105130610132817,0.0,0.0
20190921092528,68.0003817,-166.2632521,0.0,0.004815146993796532,0.001964073115889816,0.000316785986433732,0.0,0.0
20190921093136,68.0002317,-166.24101000000005,0.0,0.008812888352405564,0.003594730775324604,0.0005797952863427112,0.0,0.0
20190921093740,68.0000717,-166.21888169999997,0.0,0.005072387551842613,0.0020690001856209323,0.0003337097073585121,0.0,0.0
20190921094341,67.99987159999999,-166.19676669999996,0.0,0.005104920855940157,0.002082270349133317,0.00033585005631223206,0.0,0.0
20190921094943,67.9996483,-166.17451819999997,0.0,0.008492456256507236,0.003464028209889257,0.0005587142274019914,0.0,0.0
20190921095549,67.999577,-166.1523662,0.0,0.008969747533721468,0.0036587128098071837,0.0005901149693239229,0.0,0.0
20190921100207,67.9995047,-166.1299947,0.0,0.007377674246977307,0.0030093144954786094,0.000485373305721945,0.0,0.0
20190921100833,67.99931099999999,-166.1076371,0.0,0.011095983254973527,0.004525993169793275,0.0007299988983534781,0.0,0.0
20190921101453,67.9990849,-166.0856235,0.0,0.010685337658783671,0.004358492992397265,0.0007029827407095913,0.0,0.0
20190921102109,67.9987776,-166.0635417,0.0,0.013362676875381656,0.005450565567589768,0.0008791234786433359,0.0,0.0
20190921102727,67.9988459,-166.0414395,0.0,0.008833786532013228,0.003603255032794795,0.0005811701665796769,0.0,0.0
20190921103345,67.99923100000001,-166.01934330000003,0.0,0.01184595839106915,0.004831904080565002,0.0007793393678328383,0.0,0.0
20190921103954,67.9995033,-165.9971261,0.0,0.018424800925663575,0.007515379324941952,0.0012121579556357844,0.0,0.0
20190921104607,67.9997728,-165.9749521,0.0,0.008802618245152608,0.00359054165262931,0.0005791196213921877,0.0,0.0
20190921105217,67.9999667,-165.95280830000004,0.0,0.022903165656809693,0.009342080728439513,0.001506787214262061,0.0,0.0
20190921105825,68.000068,-165.930754,0.0,0.014171635257311088,0.005780535433903403,0.0009323444248231407,0.0,0.0
20190921110432,68.0001833,-165.9085819,0.0,0.006364043490822541,0.002595859844941287,0.00041868707176463243,0.0,0.0
20190921111042,68.0001079,-165.8863109,0.0,0.007842858250635673,0.0031990606022338827,0.0005159775164892953,0.0,0.0
20190921111657,67.9999917,-165.8640798,0.0,0.014822410647558272,0.006045983290456555,0.0009751585952347646,0.0,0.0
20190921112311,67.999865,-165.841775,0.0,0.03329975805266311,0.013582796047798159,0.0021907735560994417,0.0,0.0
20190921112916,67.99972,-165.8196733,0.0,0.024626416015182645,0.010044985479860772,0.0016201589483653355,0.0,0.0
20190921113517,67.999675,-165.79744499999995,0.0,0.057250412995596064,0.02335214214293547,0.003766474539180946,0.0,0.0
20190921202313,67.9969368,-165.794558,0.0,0.0012776404093802298,0.0005211427985632594,8.40552900908658e-05,0.0,0.0
20190921202647,67.9903115,-165.78071530000003,0.0,0.000900708018118752,0.00036739406002201817,5.9257106455125265e-05,0.0,0.0
20190921203015,67.9838235,-165.76676619999995,0.0,0.004670329815590142,0.0019050029510958558,0.0003072585404995621,0.0,0.0
20190921203340,67.9773182,-165.7529181,0.0,0.0011748993882587909,0.0004792352767896478,7.729601238547784e-05,0.0,0.0
20190921203705,67.9708255,-165.7389912,0.0,0.02803204406731848,0.01143412323798205,0.0018442134254792117,0.0,0.0
20190921204033,67.9643147,-165.7251363,0.0,0.0007320304832439567,0.00029859138132328487,4.8159900213428714e-05,0.0,0.0
20190921204402,67.9578241,-165.7113294,0.0,0.008290751721361369,0.003381753991604138,0.0005454441921949856,0.0,0.0
20190921204732,67.9513652,-165.69734590000004,0.0,0.0020670804130922824,0.0008431512211311557,0.0001359921324401664,0.0,0.0
20190921205103,67.9448443,-165.6835164,0.0,0.0033031466973104965,0.00134733615285021,0.0002173122827176653,0.0,0.0
20190921205437,67.9382711,-165.66975459999995,0.0,0.002193233548095912,0.0008946084209340201,0.00014429168079596106,0.0,0.0
20190921205811,67.93173,-165.6559285,0.0,0.0021031682038370374,0.0008578712410397199,0.00013836632919989885,0.0,0.0
20190921210143,67.925235,-165.6420767,0.0,0.0015854951272708786,0.0006467151177024983,0.00010430888995198917,0.0,0.0
20190921210513,67.91872590000001,-165.6280643,0.0,0.0017399413469010737,0.0007097129178145862,0.0001144698254537853,0.0,0.0
20190921210844,67.91222900000001,-165.614138,0.0,0.003729999966232927,0.0015214473546485588,0.00024539473462075617,0.0,0.0
20190921211215,67.9056882,-165.6002899,0.0,0.06484743099633078,0.026450925801150944,0.004266278355025126,0.0,0.0
20190921211547,67.8990967,-165.5865221,0.0,0.003172029705967383,0.0012938542221710518,0.00020868616486641902,0.0,0.0
20190921211919,67.8925612,-165.57275080000005,0.0,0.05162284482638303,0.021056686705511266,0.003396239791211486,0.0,0.0
20190921212251,67.8860154,-165.5590427,0.0,0.0022155484894654425,0.0009037105680704883,0.00014575976904400244,0.0,0.0
20190921212623,67.87942,-165.5456188,0.0,0.005935320499007748,0.0024209859930159855,0.0003904816117767174,0.0,0.0
20190921212955,67.8728032,-165.5321614,0.0,0.009468649932483883,0.0038622124724650023,0.0006229374955587972,0.0,0.0
20190921213328,67.8662207,-165.5186883,0.0,0.0003682155632256725,0.0001501931902629357,2.4224708106925557e-05,0.0,0.0
20190921213703,67.8596316,-165.50512719999998,0.0,0.0019073392665805437,0.0007779936482100334,0.00012548284648552323,0.0,0.0
20190921214039,67.8529737,-165.49196569999995,0.0,0.0017475267157778607,0.0007128069498568356,0.00011496886288017011,0.0,0.0
20190921214415,67.8463217,-165.47877169999995,0.0,0.0015167829683669029,0.0006186877897287131,9.978835318206575e-05,0.0,0.0
20190921214750,67.83964470000001,-165.4655671,0.0,0.0016036706644724078,0.0006541288236666301,0.00010550464897851367,0.0,0.0
20190921215129,67.8335074,-165.45059569999995,0.0,0.002931751755869208,0.0011958461109471108,0.00019287840499148951,0.0,0.0
20190921215512,67.8273763,-165.435524,0.0,0.0017045606788077083,0.0006952813295136313,0.00011214214992144941,0.0,0.0
20190921215855,67.8212752,-165.4203904,0.0,0.0010865836063662228,0.0004432117341758516,7.148576357678932e-05,0.0,0.0
20190921220240,67.81521500000001,-165.40517169999995,0.0,0.0016171536501830952,0.0006596284625746377,0.00010639168751202656,0.0,0.0
20190921220622,67.8087213,-165.39125259999997,0.0,0.001584603045487909,0.0006463512422388179,0.0001042502003611559,0.0,0.0
20190921220958,67.80229059999999,-165.377143,0.0,0.019749366378107123,0.008055662601601286,0.0012993004196139497,0.0,0.0
20190921221332,67.7959314,-165.3630014,0.0,0.010077453912922332,0.004110540411851452,0.0006629903890082812,0.0,0.0
20190922171757,67.25010390000001,-168.4978874,0.0,0.0,0.00228442603357038,0.0,0.0014401816298607996,0.0
20190922172309,67.25019,-168.4752112,0.0,0.0,0.031357764410746836,0.0,0.019769025389394686,0.0
20190922172701,67.25004820000001,-168.4536396,0.0,0.0,0.03931043308426242,0.0,0.024782664335760155,0.0
20190922173022,67.24991329999999,-168.43208719999996,0.0,0.0,0.048312033675396805,0.0,0.030457586447548375,0.0
20190922173344,67.2499067,-168.4106333,0.0,0.0,0.037508238468898135,0.0,0.02364649816516476,0.0
20190922173707,67.24986329999999,-168.38906169999996,0.0,0.0,0.03765047014224002,0.0,0.023736165959236003,0.0
20190922174029,67.24996170000001,-168.36756499999996,0.0,0.0,0.05053715027793251,0.0,0.03186037734912644,0.0
20190922174358,67.2502385,-168.3459886,0.0,0.0,0.04454997312310108,0.0,0.028085852621075456,0.0
20190922174724,67.2507202,-168.32442350000005,0.0,0.0,0.032500534411500956,0.0,0.020489467346378597,0.0
20190922175053,67.2509519,-168.3027965,0.0,0.0,0.03286192599928111,0.0,0.02071730117346102,0.0
20190922175421,67.25123690000001,-168.28118419999996,0.0,0.0,0.03960009175457383,0.0,0.02496527523657263,0.0
20190922175749,67.2513767,-168.2596321,0.0,0.0,0.07440634301034821,0.0,0.046908346680449256,0.0
20190922180116,67.25156329999999,-168.23794750000005,0.0,0.0,0.06426850729066066,0.0,0.04051710242241485,0.0
20190922180443,67.251848,-168.2163166,0.0,0.0,0.036897483541331474,0.0,0.023261457015192475,0.0
20190922180812,67.2522404,-168.1947389,0.0,0.0,0.03068091259915608,0.0,0.019342314464672442,0.0
20190922181137,67.2523567,-168.1731655,0.0,0.0,0.019766140402847833,0.0,0.012461262427859754,0.0
20190922181500,67.25254090000001,-168.15163969999998,0.0,0.0,0.02726958124534369,0.0,0.017191692524250214,0.0
20190922181821,67.2526509,-168.1300806,0.0,0.0,0.049007279458464954,0.0,0.030895893571640343,0.0
20190922182141,67.2527527,-168.1085774,0.0,0.0,0.03488109701251519,0.0,0.02199025681224713,0.0
20190922182459,67.25267480000001,-168.0870876,0.0,0.0,0.04586997028802001,0.0,0.028918024746793065,0.0
20190922182818,67.2524323,-168.06550159999995,0.0,0.0,0.05524692495362086,0.0,0.034829583122929095,0.0
20190922183136,67.2520933,-168.0453906,0.0,0.0,0.05205871380536179,0.0,0.032819623920774164,0.0
20190922183542,67.2519987,-168.0238565,0.0,0.0,0.04128512115318181,0.0,0.026027576379203707,0.0
20190922184116,67.2519982,-168.00220249999995,0.0,0.0,0.031717724998219184,0.0,0.01999595706409538,0.0
20190922184649,67.2519073,-167.9806756,0.0,0.0,0.03713444516899453,0.0,0.02341084586739944,0.0
20190922185214,67.2516739,-167.95919809999995,0.0,0.0,0.025214218902339894,0.0,0.015895920612371425,0.0
20190922185739,67.251425,-167.9376205,0.0,0.0,0.014819982422175706,0.0,0.009343032396585243,0.0
20190922190303,67.25120820000001,-167.916068,0.0,0.0,0.011014503248329468,0.0,0.006943925960897426,0.0
20190922190819,67.2510267,-167.89458169999997,0.0,0.0,0.010121139264748693,0.0,0.006380718232130611,0.0
20190922191337,67.2509,-167.8731961,0.0,0.0,0.009500714851417125,0.0,0.005989581101982105,0.0
20190922191858,67.25084709999999,-167.8518107,0.0,0.0,0.0412880267021677,0.0,0.02602940813831135,0.0
20190922192426,67.25081850000001,-167.83038369999997,0.0,0.0,0.017408185515980418,0.0,0.01097472565139068,0.0
